RowID,EntryID,Markup,Folio,Date,Left column,Main column,Pounds,Shillings,Pence
227,V0227,tr,11r,1642-08-18,5,p[ai]d Captaine St leger 8s w[hi]ch was p[ai]d him short the 13 present in the 190l,-,8,
228,V0228,tr,11r,1642-08-18,16,p[ai]d S[i]r w[illia]m Cunstable Collonell of a regiment of 1200 menn for on months entertainment for himself and his officers & levy monie for his menn,1244,16,0
229,V0229,tr,11r,1642-08-18,16,p[ai]d Capt[ain] Arthur Evelin for advance of on 1/2 monthes [...] paye for his troope,174,13,0
230,V0230,tr,11r,1642-08-18,,more for scarff[es] for his menn,30,0,0
231,V0231,tr,11r,1642-08-18,45,p[ai]d Captaine Thomas Tirrell for scarff[es] for his troope,30,0,0
232,V0232,tr,11r,1642-08-18,24,p[ai]d my Lord Saye 200l to be added to the 400l p[ai]d for the leviinge of his regiment,200,0,0
233,V0233,close table,11r,1642-08-18,,,56080,18,11
234,V0234,pb,11v,1642-08-18,,11v,,,
235,V0235,table (single row),11v,1642-08-18,,Sommeth the paym[entes] on the other side,56080,18,11
236,V0236,head,11v,1642-08-19,,19th Aug[us]tt 1642,,,
237,V0237,open table,11v,1642-08-19,14,p[ai]d Capt[ain] John Dulbier for a monthes pay for his troope,349,6,0
238,V0238,tr,11v,1642-08-19,,more for scarff[es],30,0,0
239,V0239,tr,11v,1642-08-19,25,p[ai]d Capt[ain] Langrish for mounting 3 corporall[es] 42l more 32l for 2 trumpeters 1 farier & 1 sadler,74,0,0
240,V0240,tr,11v,1642-08-19,,mor Scarff[es] for his troope,30,0,0
241,V0241,tr,11v,1642-08-19,12,p[ai]d the Lord St John for advance of on monthes pay for 400 menn part of his regiment of 1200 to begine from the 13 of this monthe,280,0,0
242,V0242,tr,11v,1642-08-19,12,"more 300l to be by his L[ordshi]p delivered unto S[i]r Oliver Luke, S[i]r Samuell Luke S[i]r Thomas Alston & S[i]r Thomas Rolt dep[uty] leifft[enants] of Bedford or anie 2 of them to be p[ai]d unto the soldiers when they ar mustered w[hi]ch monie is to be Issued to the said lord uppon acc[oun]tt",300,0,0
243,V0243,tr,11v,1642-08-19,14,p[ai]d to the Lord Brooke to be added to the 400l already receaved for the leviing of his regiment of 1200 menn,200,-,-
244,V0244,tr,11v,1642-08-19,,more p[ai]d him for scarff[es] for his troope,30,-,-
245,V0245,tr,11v,1642-08-19,47,p[ai]d Captaine Oliver Cromwell capt[ain] of a troope of horse for mountinge him self and his officers,280,0,0
246,V0246,tr,11v,1642-08-19,47,p[ai]d Captaine Robert Kirle Capt[ain] of a troope of horse for mountinge him self and his officers,280,0,0
247,V0247,tr,11v,1642-08-19,22,p[ai]d Phillebert Emanuel de Boys for on monthes pay and entertainment for the officers and artificers of the train of Artiglirye,2280,2,8
248,V0248,tr,11v,1642-08-19,sallery,p[ai]d John Rushworth by order of p[ar]liament for his pains and fidelity in sundry services,150,,
249,V0249,tr,11v,1642-08-19,48,p[ai]d the Lord willougby of parham for soe much disbursed for service of the kingdome in Lincolnshire,100,0,0
250,V0250,close table,11v,1642-08-19,,,60464,7,7
251,V0251,pb,12r,1642-08-19,,12r,,,
252,V0252,table (single row),12r,1642-08-19,,Sommeth the paym[entes] on the other side,60464,7,7
253,V0253,head,12r,1642-08-19,,19 August [1642],,,
254,V0254,open table,12r,1642-08-19,20,p[ai]d Leifftenn[an]t Collonell Davies for an Areer due to him in part of his entertainm[en]t in my Lord G[enera]lls regiment,38,10,0
255,V0255,tr,12r,1642-08-19,29,p[ai]d Captaine Edward wingat for mountinge of 3 corporall 42 more for 2 trumpeters 1 sadler & 1 farr[ie]r 32. 74.0.0,74,0,0
256,V0256,close table,12r,1642-08-19,,more for scarff[es] for his troope,30,0,0
257,V0257,head,12r,1642-08-20,,20 [August 1642],,,
258,V0258,open table,12r,1642-08-20,49,p[ai]d my Lord gen[era]ll as captaine of a troop of horse for mountinge his officers,280,0,0
259,V0259,tr,12r,1642-08-20,10,p[ai]d the Earle of Stamford by way of advance of pay of a [^companie^] of 100 menn under the Command of Capt[ai]n Isaacke Dobson,100,0,0
260,V0260,tr,12r,1642-08-20,39,p[ai]d Capt[ain] John Bradley for Carabins pistoll[es] and armes,210,0,0
261,V0261,tr,12r,1642-08-20,49,p[ai]d John Lord Robert[es] for on months entertainm[en]t of himself and officers of his reg[imen]t of 1200 menn,1244,16,0
262,V0262,tr,12r,1642-08-20,50,p[ai]d Capt[ain] John Raymond for leviinge a companie of 100 foot,50,0,0
263,V0263,tr,12r,1642-08-20,27,p[ai]d Capt[ain] John hall capt[ain] of a troop of horse for advance of on monthes pay for himself and officers,349,6,0
264,V0264,tr,12r,1642-08-20,,more for mountinge 3 corporall[es] 42 & 2 trumpeters a farier and a sadler 32,74,0,0
265,V0265,tr,12r,1642-08-20,,more for scarff[es],30,0,0
266,V0266,tr,12r,1642-08-20,12,p[ai]d Collonell Browne for levy monie of 600 dragooners & officers,3792,0,0
267,V0267,close table,12r,1642-08-20,33,p[ai]d S[i]r w[illia]m Balfour Leifftenn[an]t g[enera]ll of the horse by way of advance uppon accompt,800,0,0
268,V0268,head,12r,1642-08-21,,21 [August 1642],,,
269,V0269,open table,12r,1642-08-21,13,p[ai]d Collonell John Hambden by way of imprest the sume of 1500l for the pay of his regiment & other incident charg[es],1500,0,0
270,V0270,close table,12r,1642-08-21,,,69036,19,7
271,V0271,pb,12v,1642-08-21,,12v,,,
272,V0272,table (single row),12v,1642-08-21,,Sommeth the paym[entes] on the other side,69036,19,7
273,V0273,head,12v,1642-08-22,,22 [August 1642],,,
274,V0274,open table,12v,1642-08-22,37,p[ai]d S[i]r Phillipe Stapleton for mountinge of 10 gentlemen to be added to his troope,150,0,0
275,V0275,tr,12v,1642-08-22,37,more for mountinge the farrier and sadler of [th]e Lord G[eneralles] troope 16l and for advance monie to them 10l,26,0,0
276,V0276,tr,12v,1642-08-22,50,p[ai]d Henry Billingsley leifftenn[an]t Coll[onel] to Denzill Hollis the some of 42l for on monthes intertainm[en]t by way of imprest,42,0,0
277,V0277,tr,12v,1642-08-22,23,p[ai]d Capt[ain] Allexand[e]r Pime for scarff[es] for his troope,30,0,0
278,V0278,tr,12v,1642-08-22,51,p[ai]d Captaine walter Longe captaine of a troope of horse for mounting himself and his officers,280,-,-
279,V0279,tr,12v,1642-08-22,26,p[ai]d Capt[ain] John Fleminge for one months pay for himself officers and troop of 60,349,6,0
280,V0280,close table,12v,1642-08-22,,more for scarff[es],30,0,0
281,V0281,head,12v,1642-08-23,,23 [August 1642],,,
282,V0282,open table,12v,1642-08-23,sallery,p[ai]d Nathaneel and w[illia]m Hill for apprehending and bringinge up James Barrow and Edward Hudleston who wear raisinge forces in Gloastershire against the parlim[en]t,20,0,0
283,V0283,tr,12v,1642-08-23,51,"p[ai]d sergant major Aylworth for one monthes paye of 120 soldiers from the 19 of this instant aug[us]t, uppon w[hi]ch day they wear mustered, being his comp[any] in my lord Brook[es] reg[imen]t",112,0,0
284,V0284,tr,12v,1642-08-23,52,p[ai]d Capt[ain] michaell Bland for on months pay of his comp[any] of 100 soldiers belonginge to S[i]r w[illia]m Fairfax regiment mustered the 20 aug[us]t when it begins,93,6,8
285,V0285,tr,12v,1642-08-23,39,p[ai]d Capt[ain] John Bradly for 99 paire of pistolls by him bought for his service,175,19,0
286,V0286,tr,12v,1642-08-23,52,p[ai]d Capt[ain] Charles Chichester for mounting 3 corporalls 42 for mountinge 2 trumpet[e]rs a sadler & farr[ie]r 32l for scarff[es] 30,104,-,-
287,V0287,tr,12v,1642-08-23,42,p[ai]d Capt[ain] Henry Mildmay for advance of on months pay for his troop of 60 harquebus[ier]s,349,6,0
288,V0288,tr,12v,1642-08-23,,more for mountinge 3 corporall[es] 42l & for 2 trumpet[er]s a farrier & a sadler 32l,74,0,0
289,V0289,close table,12v,1642-08-23,,,70872,7,3
290,V0290,pb,13r,1642-08-23,,13r,,,
291,V0291,table (single row),13r,1642-08-23,,Sommeth the paym[entes] on the other side,70872,17,3
292,V0292,head,13r,1642-08-23,,23 [August 1642],,,
293,V0293,open table,13r,1642-08-23,53,p[ai]d Capt[ain] Francis Roger of S[i]r w[illia]m Fairfax regiment for on monthes pay for his comp[any] of 59 soldiers to begine from the 20 day of this month when the said companie was mustered,55,1,4
294,V0294,tr,13r,1642-08-23,53,p[ai]d Capt[ain] Edward Odingsell[es] for on m[onth] pay of 70 soldiers in the same regiment beginning as above,64,18,8
295,V0295,tr,13r,1642-08-23,44,"p[ai]d Capt[ain] Richard Grenvile for mountinge of 3 corporall[es] 42 more 2 trumpett[es] 1 farrier & 1 sadler, 32 more for scarffs 30l",104,0,0
296,V0296,tr,13r,1642-08-23,19,p[ai]d Capt[ain] Robert Burghill for pad[es] bridles & bitt[es] for his 2 trumpeters farrier and sadler,6,0,0
297,V0297,tr,13r,1642-08-23,,more for scarff[es] for his troope,30,0,0
298,V0298,close table,13r,1642-08-23,51,p[ai]d Capt[ain] walter Longe for mountinge his 3 corporall[es] 42l more 2 trumpeters 1 sadler & farier 32l more for scarff[es] 30l,104,0,0
299,V0299,head,13r,1642-08-24,,24 [August 1642],,,
300,V0300,open table,13r,1642-08-24,54,p[ai]d Capt[ain] Fitch for on monthes pay of 98 soldiers of my lord brook[es] regiment musterd & beginin 17 Aug[us]t,91,9,4
301,V0301,tr,13r,1642-08-24,19,p[ai]d the Lord Brooke for a months pay of 197 soldiers his owne comp[any] beginning as above,183,17,4
302,V0302,tr,13r,1642-08-24,54,p[ai]d Capt[ain] Ralph Cottesforth for one months pay of 86 sold[ie]rs of the same regim[en]t entring as above,80,5,4
303,V0303,tr,13r,1642-08-24,32,p[ai]d Capt[ain] John Fines for monting 3 corporall[es] 42l more 2 trumpeters a farier & a sadler 32. / more for scarff[es] 30l,104,0,
304,V0304,tr,13r,1642-08-24,15,p[ai]d Collonell Arthur Goodwine for mountinge 3 corporall[es] 42l. more 2 trumpet[e]rs a farrier & a sadler 32l. / for scarff[es] 30l,104,0,0
305,V0305,tr,13r,1642-08-24,55,p[ai]d Captain ward for a months pay of his companye of 100 sold[ier]s in the G[enera]lls regim[en]t,93,6,8
306,V0306,tr,13r,1642-08-24,sallery,p[ai]d m[aste]r walter Strickland for his charges in the publicke service of the state,100,0,0
307,V0307,close table,13r,1642-08-24,,,71993,15,11
308,V0308,pb,13v,1642-08-24,,13v,,,
309,V0309,table (single row),13v,1642-08-24,,Sommeth [th]e paym[en]ts on the other side,71993,15,11
310,V0310,head,13v,1642-08-24,,24 Aug[us]t [1642],,,
311,V0311,open table,13v,1642-08-24,55,p[ai]d S[i]r Thomas Sand[er]s Capt[ain] of a troope of 60 harquebusiers for mountinge 3 corporall[es] 42l more 2 trumpeters 1 farrier & 1 sadler 32l more for scarfs 30l,104,0,0
312,V0312,close table,13v,1642-08-24,56,p[ai]d Captaine John Lilborne for a monthes pay of his companie of 97 menn in the regiment of my lord Brooke musterd the 18 present,90,10,8
313,V0313,head,13v,1642-08-25,,25 [August 1642],,,
314,V0314,open table,13v,1642-08-25,56,p[ai]d Captaine Edward Clarke for mountinge & apointinge himself & his off[ice]rs,280,0,0
315,V0315,tr,13v,1642-08-25,sallery,p[ai]d w[illia]m Dickenson m[aste]r of the castle of Hull for fraight & wages of menn for bringinge Tent[es] and Hulsters from hull,16,15,0
316,V0316,tr,13v,1642-08-25,57,p[ai]d S[i]r Edward Boyes kn[igh]tt nominated for Captaine of Dover Castell toward [th]e repaire of that Castle & other incident charges,200,0,0
317,V0317,tr,13v,1642-08-25,39,p[ai]d Captaine Owen Rowe & Capt[ain] Bradlye for repairinge of Armes [...],500,0,0
318,V0318,tr,13v,1642-08-25,57,p[ai]d Capt[ain] Constance Ferrer for one monthes pay for his comp[any] of 119 men in my [Lord] stamfords regiment,111,1,8
319,V0319,tr,13v,1642-08-25,58,p[ai]d Capt[ain] Thomas Savill for on months paye for his comp[any] of 99 menn or [th]e same regiment,92,8,0
320,V0320,tr,13v,1642-08-25,58,p[ai]d Capt[ain] Edward Massey for on months pay of 113 sold[ie]rs of the same regiment theas 3 comp[anies] beginin the 18 august,105,9,4
321,V0321,tr,13v,1642-08-25,59,p[ai]d Captaine Arnold Cosby for on m[onth] paye for 70 sold[ie]rs of the same regiment [...] this comp[any] begins the 20 Aug[us]t,65,6,8
322,V0322,tr,13v,1642-08-25,sallery,p[ai]d Anthony Niccol[es] for reward[es] to severall persons for seasinge of armes postinge to & from severall part[es] of the kingdome & other charges by him expended,76,15,0
323,V0323,tr,13v,1642-08-25,59,p[ai]d M[aste]r Samuel warner apointed by [th]e Committe of the militia in the citty of london by order of his Excellence for the service of the state,500,0,0
324,V0324,close table,13v,1642-08-25,,,74136,2,3
325,V0325,pb,14r,1642-08-25,,14r,,,
326,V0326,table (single row),14r,1642-08-25,,Sommeth the paym[entes] on the other side,74136,2,3
327,V0327,head,14r,1642-08-25,,25 [August 1642],,,
328,V0328,open table,14r,1642-08-25,sallery,p[ai]d m[aste]r Thomas Pudsey for the like some lent and disbursed by him in the service of kent,100,0,0
329,V0329,tr,14r,1642-08-25,23,p[ai]d Captaine Allexand[e]r Pime for on monthes pay advance for his troop of 60 harqueb[usiers],349,6,0
330,V0330,tr,14r,1642-08-25,10,p[ai]d Captaine Francis Fienes for on half monthes pay for his troope 174l.13 - more for allowance for scarff[es] 30l more for an arreer for the last 1/2 months paye 1.15,206,8,0
331,V0331,tr,14r,1642-08-25,33,p[ai]d S[i]r w[illia]m Balfour capt[ain] of a troope of Cuirassiers for scarff[es],40,0,0
332,V0332,tr,14r,1642-08-25,,more for scarff[es] for a troop of harqueb[usiers],30,0,0
333,V0333,tr,14r,1642-08-25,28,p[ai]d the Lord Hastings for advance of another half monthes pay of a troop of 60 harqueb[usiers],174,13,0
334,V0334,tr,14r,1642-08-25,52,p[ai]d Captain Charles Chichester for on monthes pay of a troope of Carabins consistinge of 68 besid[es] officers to begine from the 24 of this mo[nth],307,6,0
335,V0335,tr,14r,1642-08-25,10,p[ai]d the Earle of Stamford for on mo[nths] pay of his l[ordshi]ps owne compa[ny] of 193 [^men^] beginning the 18 of Aug[us]t,180,2,0
336,V0336,close table,14r,1642-08-25,4,p[ai]d W[illia]m Mercer leiff[tenan]te to Captain urry who was formerlie listed in the Irish service & rec[eived] 12l & now doth attend this service for whose mountinge he was ordred 60l abatinge 12 rest,48,0,0
337,V0337,head,14r,1642-08-26,,26 [August 1642],,,
338,V0338,open table,14r,1642-08-26,60,p[ai]d m[aste]r durand Hotham to be imployed by S[i]r John Hotham in paym[en]t of the garison of hull,2000,0,0
339,V0339,tr,14r,1642-08-26,60,p[ai]d Ambrose Tindall for on mo[nths] pay for his compa[ny] of 78 soldiers part of the compa[ny] of fierlock[es] belonging to the G[enera]ll[es] reg[imen]t,72,16,0
340,V0340,tr,14r,1642-08-26,10,p[ai]d m[aste]r John Sedgwick chaplain to the Earle of Stamford by way of advance to provid,20,-,-
341,V0341,tr,14r,1642-08-26,,p[ai]d Obedia Sedgqicke Chaplain to denzill hollis by advance to provid necessaries,20,0,0
342,V0342,close table,14r,1642-08-26,,,77684,13,3
343,V0343,pb,14v,1642-08-26,,14v,,,
344,V0344,table (single row),14v,1642-08-26,,Somm[e]th [th]e pay[mentes] on the other side,77684,13,3
345,V0345,head,14v,1642-08-26,,26 Aug[us]t 1642,,,
346,V0346,open table,14v,1642-08-26,61,p[ai]d S[i]r sigismond Allexander Captaine of a troop of horse by way of advance for himself,120,0,0
347,V0347,tr,14v,1642-08-26,,more for on monthes pay for his troope of 70 Harqueb[usiers],384,6,0
348,V0348,tr,14v,1642-08-26,61,"p[ai]d John strelly cornet to Capt[ain] S[i]r Sigismond Allexander, who was formerlie listed in the Irish service & receaved 12l and beinge now taken on and allowed in this expedition 50. the 12 abated remains",38,0,0
349,V0349,tr,14v,1642-08-26,61,p[ai]d Phillip vander[?.eiden?] leifft[enan]te to S[i]r Sigismond who was in the Irish service & rec[eive]d 20l & beinge now imployed hear is to have 60 rest[es],40,0,0
350,V0350,tr,14v,1642-08-26,61,p[ai]d John Burgesse Quartermaster to S[i]r Sigismond who in the Irish service had receaved 12l & now in this was to rec 30 rest[es],18,0,0
351,V0351,tr,14v,1642-08-26,8,"p[ai]d Thomas Fortescue leifft[enant] to S[i]r Faithfull Fortescue, who in the Irish service had rec[eive]d 12 & now in this is to have 60l rest[es]",48,0,0
352,V0352,tr,14v,1642-08-26,8,p[ai]d Elias wally Cornet to S[i]r Faithfull fortescue who in the Irish service had rec[eive]d 12 and now in this is to have 50l rest[es],38,0,0
353,V0353,tr,14v,1642-08-26,8,"p[ai]d Jo[hn] ven de Gerish quarterm[aste]r to S[i]r Faithfull fortescue who in the Irish service had rec[eived] 12l, and now in this appointed 30l rest[es]",18,0,0
354,V0354,tr,14v,1642-08-26,61,p[ai]d Capt[ain] Robert Wiltshire of the regim[en]t of S[i]r w[illia]m Fairffax for on months pay of 57 soldiers from the 23 Aug[us]t,53,4,0
355,V0355,tr,14v,1642-08-26,51,p[ai]d Capt[ain] walter longe for on monthes pay of 60 harqueb[usiers] to begine the 20 Aug[us]t,349,6,0
356,V0356,tr,14v,1642-08-26,32,p[ai]d Capt[ain] John Fines for on monthes pay of his troop of 60 harqueb[usiers] beginninge the 22 Aug[us]t,349,6,0
357,V0357,tr,14v,1642-08-26,21,p[ai]d Capt[ain] w[illia]m Anselme by imprest for furnishinge his troope of 100 curassiers w[i]th scarff[es],50,0,0
358,V0358,tr,14v,1642-08-26,62,p[ai]d Capt[ain] Edward Gray of the Earle of Stamford[es] regim[en]t for on mo[nths] pay of his compa[ny] of 74 sold[ier]s beginning 20 Aug[us]t,69,1,4
359,V0359,close table,14v,1642-08-26,,,79259,16,7
360,V0360,pb,15r,1642-08-26,,15r,,,
361,V0361,table (single row),15r,1642-08-26,,Sommeth the payment[es] on the other side,79259,16,7
362,V0362,head,15r,1642-08-26,,26 [August 1642],,,
363,V0363,open table,15r,1642-08-26,16,p[ai]d Capt[ain] Georg Austine for on months pay of his troop of 40 Carabins besid[es] offic[e]rs under the Command of Collonel Sand[es] beginning the 19 Aug[us]t,279,6,0
364,V0364,tr,15r,1642-08-26,,"more p[ai]d him for scarff[es], note 30l for 40 men",30,0,0
365,V0365,tr,15r,1642-08-26,,more for mountinge 3 corporall[es] 42 & for 2 trumpeters a sadler & a farier 32.,74,-,-
366,V0366,tr,15r,1642-08-26,62,p[ai]d Captaine Titus leighton for a monthes pay of his compa[ny] of 67 soldiers in S[i]r w[illia]m Fairfax reg[imen]t beginning 21 present,69,10,8
367,V0367,tr,15r,1642-08-26,63,p[ai]d Captaine John Needham by way of advance toward[es] the pay of 70 soldiers under his owne Command,100,0,0
368,V0368,tr,15r,1642-08-26,37,p[ai]d S[i]r Phillip Stapleton for mountinge of 20 gentlemen more of my Lord G[enera]lls troope at 15l a mann,300,0,0
369,V0369,close table,15r,1642-08-26,,more for a horse for the surgeon belonginge to the troope 8l & for his chest 8l,16,0,0
